"date","time","text","download_time"
"2019/11/20（三）","上午11:51","	文哲報報 》 11月15日 至 11月20日  文哲讀報 line://nv/recommendOA/@kpteam 民眾黨不分區名單  賴香伶蔡壁如黃瀞瑩入列 https://www.cna.com.tw/news/firstnews/201911195004.aspx 五月天來了！ 睽違8年登台北跨年嗨唱 https://star.ettoday.net/news/1580094?from=rss&redirect=1 北市外送員自治條例草案通過  可望立法 https://www.chinatimes.com/realtimenews/20191119003321-260405?chdtv","2023/09/26 12:01"
"2019/11/20（三）","上午11:51","	午安！利用午休時間看份文哲讀報，快速掌握重點新聞。","2023/09/26 12:01"
"2019/11/20（三）","下午08:58","	每週三民眾黨政論節目，《眾議院》晚上9點準時上線！
台灣的政論節目，往往只剩政治口水，而台灣民眾黨決定用「眾議院」這個節目，好好討論民生議題，重新定義什麼叫做「政論」。
本集節目，我們請到的四位區域立委候選人，在地方服務的過程中，發現許多法律跟人民生活脫節的地方。民眾黨希望，我們能在立法院扮演鎖緊螺絲釘的角色，為國家治理的進步而努力。
我們沒錢買電視廣告，只能依靠大家的分享，讓真正談論人民生活的優質政論節目，可以繼續做下去。
晚上9點，請各位準時鎖定民眾黨官方YouTube頻道。讓眾議院以實事求是，與你暢談政治！
九點上線，連結在這裡 👉
https://youtu.be/LXvznbOeQ0g","2023/09/26 12:01"
"2019/11/21（四）","下午12:02","	今天中午，歡迎大家鎖定我的臉書直播，我要向大家正式介紹台灣民眾黨的不分區立法委員提名人。
　
在派系利益、金權政治當道的今天，台灣民眾黨要用專業的不分區立法委員提名名單，開啟國會新契機。
　　
點我看直播 👉  https://reurl.cc/k5pQvd","2023/09/26 12:01"
"2019/11/21（四）","下午07:58","	本週是民眾之聲中部週📣中部的朋友快照過來！
晚上八點，我們邀請到代表參選苗栗縣第一選區（竹南、後龍、通霄），讓大家 “ 哲哲稱奇 ” 的朱哲成來與各位聊聊天！
關注動保以及居住正義的朱哲成，相當重視苗栗的石虎議題，而面對開發與環保的兩難，朱哲成有什麼想法呢？
想知道更多，就鎖定今天晚上的「民眾之聲」！民眾之聲，開箱候選人心聲！
八點直播，連結在這裡 👉  https://youtu.be/tcbR3IwPd64","2023/09/26 12:01"
"2019/11/22（五）","上午11:51","	文哲報報 》 11月21日 至 11月22日  文哲讀報 line://nv/recommendOA/@kpteam 民眾黨不分區亮相！ 柯文哲自豪：名單不是分贓，也非派系妥協，更不用錢決定 https://www.storm.mg/article/1973474 北市府設違建調處委員會  終止議員協調 https://news.ltn.com.tw/news/life/paper/1333740 2019幸福縣市奪冠  北市：實現宜居永續 https://vision.udn.com/vision/story/8822/4180217","2023/09/26 12:01"
"2019/11/22（五）","上午11:51","	外面陰雨綿綿，趁著中午看份讀報，讓我跟你分享台北市政的最新消息。","2023/09/26 12:01"
"2019/11/22（五）","下午07:58","	本週是民眾之聲中部週📣中部的朋友快照過來！
晚上八點，我們邀請到代表民眾黨台中市第四選區(西屯、南屯區)立委候選人，「章魚哥」 張渝江來與各位聊聊天！
張渝江具備台大土木、法律雙學位、留美MBA學歷，職涯經歷更包含高鐵、無人機，還曾針對區塊鍊技術撰寫專業書籍，擁有如此不凡履歷的張渝江，究竟是什麼讓他起心動念投入立委選戰？未來又如何以科技創新思維改變政治？
想知道更多，就鎖定今天晚上的「民眾之聲」！民眾之聲，開箱候選人心聲(!) 八點直播，連結在這裡 👉 https://youtu.be/Ih4JCcfVeLM","2023/09/26 12:01"
"2019/11/22（五）","下午09:03","	[照片]","2023/09/26 12:01"
"2019/11/22（五）","下午09:03","	高雄、台南的朋友，我們明天見！","2023/09/26 12:01"
"2019/11/22（五）","下午09:30","	更正‼️
週六晚間瑞豐夜市的地址為：
高雄市左營區裕誠路1102號","2023/09/26 12:01"
"2019/11/23（六）","下午12:17","	柯文哲新增行程‼️
「阿北白芯羽音樂座談會」
時間：11/23（六）14:00-16:00
地點：李佳玲競選總部（高雄市九如一路455號）","2023/09/26 12:01"
"2019/11/23（六）","下午01:05","	[照片]","2023/09/26 12:01"
"2019/11/23（六）","下午01:05","	‼️更正！
「阿北白芯羽音樂座談會」
時間：11/24（日）14:00-16:00
地點：李佳玲競選總部（高雄市九如一路455號）","2023/09/26 12:01"
"2019/11/25（一）","上午11:56","	[影片]","2023/09/26 12:01"
"2019/11/25（一）","上午11:56","	各位午安，這影片有重大訊息，去年的今天謝謝大家，現在要繼續拜託大家了！","2023/09/26 12:01"
"2019/11/25（一）","下午07:58","	【民眾之聲－今晚預告】
晚上八點，我們邀請到代表民眾黨參選桃園第一選區(蘆竹、龜山、桃園區汴洲里等13里)的立委候選人，陳泓維來與各位聊聊天！
陳泓維的父親與叔叔分屬藍綠兩陣營，在這種扞格中成長的他，擁有何種政治理念與觀察角度？ 身為人父的他，面對年輕人面臨的高房價與教育問題，又有什麼樣的看法呢？
想知道更多，就鎖定今天晚上的「民眾之聲」！民眾之聲，開箱候選人心聲(!) 八點直播，連結在這裡 👉 https://youtu.be/pD2Vi5r3BtE","2023/09/26 12:01"
"2019/11/26（二）","上午11:51","	[照片]","2023/09/26 12:01"
"2019/11/26（二）","上午11:51","	「南門市場改建工程」是臺北市的重要政策，現在已啟動拆除舊有的南門市場建物，著手進行主體市場改建，期盼很快就能帶給民眾一座新的現代化市場，
另外，位於華光社區特二區的南門中繼市場已正式開幕營運囉！歡迎大家前往購買，繼續享用南門市場的好味道(thumbs up)","2023/09/26 12:01"
"2019/11/26（二）","下午07:58","	【民眾之聲－今晚預告】
晚上八點，我們邀請到代表民眾黨參選北市第八選區(文山、中正區)的立委候選人，輕鬆哥張幸松來與各位聊聊天！
身為木柵集應廟主委、尪公獅子會會長的張幸松，長期投入社區、學校、體育、社團等地方事務，加上台北市市政顧問的經驗，讓他對於都更、危老重建以及社福政策的推行相當清楚。
究竟都更條例在基層會遇到什麼樣的問題？面對近年來的宗教亂象，張幸松對於財務公開透明又有什麼樣的想法？
想知道更多，就鎖定今天晚上的「民眾之聲」！民眾之聲，開箱候選人心聲❗️
八點直播，連結在這裡 👉 https://youtu.be/c4DVNVUhX8s","2023/09/26 12:01"
"2019/11/27（三）","下午08:58","	晚上9點，請各位準時鎖定民眾黨官方YouTube頻道。 全民眾議院，前進立法院(!)
9點上線，連結在這裡 👉  https://youtu.be/0MJYEsTjV78","2023/09/26 12:01"
"2019/11/28（四）","上午11:51","	[照片]","2023/09/26 12:01"
"2019/11/28（四）","上午11:51","	臺北市政府是創業家最強而有力的合作夥伴，產業局從2015年成立 「StartUP@Taipei」 創業服務辦公室推動單一諮詢窗口服務，更陸續推出產業發展獎勵補助計晝、青年創業貸款及中小企業貸款等相關創業優惠措施。
過去四年多來，獎勵補助及融資貸款金額皆雙雙突破14億元！目前規劃的22處新創基地，也有10處營運了，剩下的12處將陸續完工，提供更多創業者優質的孵化環境。","2023/09/26 12:01"
"2019/11/28（四）","下午06:03","	[照片]","2023/09/26 12:01"
"2019/11/28（四）","下午06:03","	雖然感恩節是西方的節日，但我也想藉著今天跟柯粉們說聲：Thank you！
有你們真好。","2023/09/26 12:01"
"2019/11/28（四）","下午07:58","	【民眾之聲－今晚預告】
晚上八點，我們邀請到代表民眾黨參選台南第一選區(新營、後壁等11區)的顏耀星來與各位聊聊天！
曾任國大代表、也曾在大學教過書的顏老師對於家鄉人口外流、青年薪資等問題有什麼樣的想法呢？想知道更多，就鎖定今天晚上的「民眾之聲」！
八點直播，不見不散 👉  https://youtu.be/KXx4wwFD8MM","2023/09/26 12:01"
"2019/11/29（五）","下午03:00","	文哲報報 》 11 月 27 日 至 11 月 28 日  文哲讀報 line://nv/recommendOA/@kpteam 社工薪資制度化  北市109年元旦起全面採新制 https://udn.com/news/story/7323/4191399 民眾黨首場政策記者會  批藍綠財政紀律亂 https://www.cna.com.tw/news/aipl/201911270181.aspx 北市都委會通過  南港隧道拚2024年通車 https://udn.com/news/story/11322/4194082","2023/09/26 12:01"
"2019/11/29（五）","下午03:00","	週五一份文哲讀報，最新的市政資訊報你知！","2023/09/26 12:01"
"2019/11/29（五）","下午07:00","	今天，我要介紹「阿信」徐立信給南中正、萬華的好朋友，大家可以看看影片，認識這一位每天擺攤服務民眾的「平民律師」，進入立法院後，要如何對抗「恐龍惡法」？
👉徐立信中正萬華後援會 Facebook 社團
https://www.facebook.com/groups/700265190487591/
👉徐立信 Line 官方帳號
@ashin666","2023/09/26 12:01"
"2019/11/29（五）","下午07:22","	[影片]","2023/09/26 12:01"
"2019/11/30（六）","下午06:39","	[照片]","2023/09/26 12:01"
"2019/11/30（六）","下午06:39","	彰化、南投的好朋友們！一起捕捉阿北，期待明天見。
（趕快轉傳給你的鄉親吧！）","2023/09/26 12:01"
"2019/11/30（六）","下午06:57","	[照片]","2023/09/26 12:01"
"2019/11/30（六）","下午06:57","	台中的朋友！
明天一早，當然要挺謝文卿，一起跟我參加吧！","2023/09/26 12:01"
"2019/11/30（六）","下午09:00","	今天，我要介紹「高雄小辣椒」李佳玲，給三民、苓雅區8里的好朋友！
大家可以看看影片，認識真正了解高雄在地問題的李佳玲，要如何讓台北經驗在高雄實現，如何在高雄高舉「國家治理」，真正解決城市長久以來的問題！
👉台灣民眾黨高雄市立委候選人李佳玲總後援會
https://www.facebook.com/groups/431376954150237/
👉李佳玲Facebook粉絲專頁
https://www.facebook.com/KHCTPP/","2023/09/26 12:01"
"2019/11/30（六）","下午09:00","	[影片]","2023/09/26 12:01"
"2019/12/02（一）","下午09:03","	[影片]","2023/09/26 12:01"
"2019/12/02（一）","下午09:03","	今天，我要介紹「老師雞」何景榮，給台北市中山、北松山選區的好朋友！
大家或許都認識藍綠的帥哥候選人，但也一定要認識這一位「負二代」：負債第二代。來聽他說說，他要如何前進國會實踐理想，改革學貸制度，把世界帶進台灣的教育，讓台灣更加國際化！
👉何景榮Facebook粉絲專頁
https://www.facebook.com/KYKChicken/","2023/09/26 12:01"
"2019/12/03（二）","下午09:37","	[影片]","2023/09/26 12:01"
"2019/12/03（二）","下午09:37","	「輕鬆哥」張幸松，是我們台灣民眾黨文山、南中正的立法委員候選人！他熱心服務地方，前進立法院後，打算推動長照社區化，更要讓宗教財務透明。
我常說，政治很簡單，找個「正常人」來做就可以了，跟選區的藍綠候選人比較起來，這個「正常人」值得推薦(thumbs up)
👉張幸松Facebook粉絲專頁
https://www.facebook.com/shingsong1106/","2023/09/26 12:01"
"2019/12/04（三）","下午08:58","	【眾議院預告】
今晚9點，全台灣最正常的政論節目「眾議院」，有相當多的柯粉們提出心中對我的質疑。不論是統獨、兩岸、軍事、性別議題、轉型正義或是大巨蛋，今晚我會一併回應大家的疑問。
此外，這集也談到了「網軍」。做為黨主席，我認為即使哪天民眾黨有錢，我們也要自制，不該操作網軍成為網路霸凌的加害者。
請大家今晚9點，準時收看
全民眾議院，前進立法院！
https://youtu.be/sG2OOTmt5-E","2023/09/26 12:01"
"2019/12/05（四）","下午07:58","	【民眾之聲－今晚預告】
今晚，民眾黨不分區立委名單第8名，外號「虎克船長」的詹翔欽，將與大家聊聊他的生命故事。他不僅擁有9張體育證照、曾獲得全國流行音樂大賽贏家，更與妹妹胼手胝足創立了自有茶葉品牌。
對於自己的成就，詹翔欽強調，自己的幸運不是全台百萬身障朋友都能有的，其中80％無法經濟自立的族群，事實上仍等待著政府的協助，這也是他投入政治的原因。
晚上8點，請聽詹翔欽分享他的生命故事。直播連結👉 https://youtu.be/PBEq4Gc_49g ","2023/09/26 12:01"
"2019/12/06（五）","下午03:03","	文哲報報 》 12月4日 至 12月5日  文哲讀報 line://nv/recommendOA/@kpteam 從高等到基礎都有問題「亟待解決」　民眾黨提6大教育政策主張 https://www.storm.mg/article/2023940 今年再度奪冠！ 台北被評為全球最適合移居城市 https://ec.ltn.com.tw/article/breakingnews/2998108 10月分手北京　布拉格宣布：下月與台北簽訂姐妹市 https://www.mirrormedia.mg/story/20191204edi001","2023/09/26 12:01"
"2019/12/06（五）","下午03:03","	星期五就跟著我一起讀報吧！花個5分鐘就能跟上台北市的最新消息。","2023/09/26 12:01"
"2019/12/06（五）","下午09:33","	[照片]","2023/09/26 12:01"
"2019/12/06（五）","下午09:33","	星期六我也不休息，歡迎大家一起來，為我們台灣民眾黨的候選人加油！","2023/09/26 12:01"
"2019/12/07（六）","下午07:03","	[照片]","2023/09/26 12:01"
"2019/12/07（六）","下午07:03","	有高雄的朋友嗎？明天我會到高雄嗡嗡嗡一整天，期待與大家相見。","2023/09/26 12:01"
"2019/12/07（六）","下午09:33","	「Z9」吳達偉，除了是PTT神龍，現在更是我們台灣民眾黨板橋東區的立法委員候選人！
他進入立法院，最大的目標，就是來解決藍綠都不願意解決的「居住正義」問題，透過稅制改革與租金補貼，讓空屋釋出，讓更多人住得起！青年參政不容易，懇請大家給吳達偉一個機會！
👉吳達偉Facebook粉絲專頁
https://www.facebook.com/Z9forTW","2023/09/26 12:01"
"2019/12/07（六）","下午09:33","	[影片]","2023/09/26 12:01"
"2019/12/09（一）","下午07:58","	【民眾之聲－今晚預告】
今晚，我們邀請到民眾黨不分區立委名單第9名、台灣公益團體自律聯盟祕書長陳琬惠來跟大家聊聊。
陳琬惠是從事社會運動出身，據說生孩子的前三天還在立院前抗議，因此對國會早已相當熟悉。在今晚的訪談中，陳琬惠將從公益團體的財務自律出發，與大家分享公開透明的重要性，以及未來如何將自身經驗帶入國會。
今晚8點，不見不散。直播連結👉 https://reurl.cc/e57ZGM","2023/09/26 12:01"
"2019/12/11（三）","下午08:15","	TPP首波限量小物  要買要快 限量是殘酷的 https://tppshop.cashier.ecpay.com.tw/product/000000000074786","2023/09/26 12:01"
"2019/12/11（三）","下午08:58","	【眾議院預告】
今晚9點，全台灣最正常的政論節目「眾議院」，將來聊聊青年參政。
對於民眾黨被批評是「資源回收黨」，我是覺得怪怪的。我們是全台第一個舉辦立委海選的政黨，以實際行動為專業人士與青年建立舞台。
那些批評海選的人，卻連辦一次海選的勇氣都沒有。今晚，我們民眾黨的「少年兵團」將正面回答質疑，請大家準時收看。
全民眾議院，前進立法院！https://youtu.be/4fZl7nKCYac","2023/09/26 12:01"
"2019/12/12（四）","下午12:39","	跟我一起去簽書會吧！  明天晚上7點！ https://facebook.com/events/3009040182453322/?ti=as","2023/09/26 12:01"
"2019/12/12（四）","下午09:12","	「霸北」 張睿倉，跟我有一段淵源，他曾經跑到我家樓下等我出門上班，只是為了給我一份改變台灣政治文化的「原子彈配方」...
現在這個年輕人，代表台灣民眾黨參選台中潭雅神后區域立委，我要拜託大家，打破金權政治，就從支持這些沒有背景、沒有派系的優秀青年開始！
👉張睿倉Facebook粉絲專頁
https://www.facebook.com/ChangRueiTsang180/","2023/09/26 12:01"
"2019/12/12（四）","下午09:12","	[影片]","2023/09/26 12:01"
"2019/12/13（五）","下午12:50","	[照片]","2023/09/26 12:01"
"2019/12/13（五）","下午12:50","	宜蘭的朋友，明天一起跟學姊騎 「眾」 機吧！","2023/09/26 12:01"
"2019/12/13（五）","下午07:03","	[照片]","2023/09/26 12:01"
"2019/12/13（五）","下午07:03","	明天學姊去宜蘭，我留在雙北兩邊跑，歡迎大家一起來！","2023/09/26 12:01"
"2019/12/13（五）","下午09:00","	[影片]","2023/09/26 12:01"
"2019/12/13（五）","下午09:00","	苗栗的財政紀律問題，正需要真正懂得財政紀律的政黨來仔細監督！
請給年輕人一個機會，給民眾黨一個機會，給真正超越藍綠的朱哲成一個機會，讓苗栗重開機，台灣重開機！
👉朱哲成Facebook粉絲專頁： https://www.facebook.com/SocialistChu/","2023/09/26 12:01"
"2019/12/14（六）","下午07:03","	[照片]","2023/09/26 12:01"
"2019/12/14（六）","下午07:03","	星期天一樣嗡嗡嗡🐝","2023/09/26 12:01"
"2019/12/16（一）","下午07:58","	【民眾之聲－今晚預告】
今晚，我們邀請到民眾黨不分區立委名單第6名、十大傑出青年楊博宇來跟大家聊聊。
身兼建築師事務所老闆與拉麵店店長的楊博宇，同時設立了公益網購品牌「幸福食品」，將大筆所得定期挹注家扶中心，更經常在自家餐廳舉辦公益活動。究竟楊博宇經歷了什麼樣的人生歷程，讓他如此堅持於回饋社會，未來又想將何種理念帶進國會？
今晚8點，讓我們來聽聽楊博宇的奮鬥故事。直播連結👉 https://youtu.be/ofevMHAsm8A","2023/09/26 12:01"
"2019/12/17（二）","下午07:58","	【民眾之聲－今晚預告】
今晚，民眾之聲邀請到北市府副發言人戴于文來跟大家聊聊。
我在受訪時，戴于文常站在背後擔任「戳戳哥」的角色，提醒我要冷靜回應。 這些跟著我工作的年輕幕僚都非常認真，血壓可能比我還高。我要感謝他們，願意與我一起革命，讓台北成為一個光榮城市。
今晚8點，敬請期待。直播連結 👉 https://youtu.be/6eXdMak3oQM","2023/09/26 12:01"
"2019/12/18（三）","上午10:51","	[照片]","2023/09/26 12:01"
"2019/12/18（三）","上午10:51","	票投15，民眾做主！
跟大家宣布，政黨號次抽籤出爐，台灣民眾黨的號碼是「15」號！
政黨票請認明，「15」號台灣民眾黨。","2023/09/26 12:01"
"2019/12/18（三）","下午08:58","	【眾議院預告】
今晚9點，全台灣最正常的政論節目「眾議院」，要來聊聊托育托幼與基礎教育。
大家都知道少子化是國安問題，其實很多年輕人也想生，但一想到大環境不好，小孩又難養就打退堂鼓了，這會造成惡性循環。
「我們的孩子，我們一起養」是北市府的政策方向，這集眾議院雖然有趣，但也藏有很多爸爸媽媽們的辛酸。今天我們要來討論台北經驗，要如何在台灣實現，請大家準時收看。
全民眾議院，前進立法院！https://youtu.be/IkX55fAnmqk","2023/09/26 12:01"
"2019/12/19（四）","下午01:24","	[照片]","2023/09/26 12:01"
"2019/12/19（四）","下午01:24","	民眾黨全台大「眾」走，今天正式開走！
有血滴子的領軍，我就先留在台北工作了🐝他們待會就要抵達第一站 - 花蓮，希望大家為他們加油，也為民眾黨加油！","2023/09/26 12:01"
"2019/12/19（四）","下午05:30","	幫小柯黑買罐罐  做公益·買貼圖 https://store.line.me/stickershop/product/10245465","2023/09/26 12:01"
"2019/12/19（四）","下午05:30","	全台大眾走開跑，小柯黑也正式登場！
我們沒有網軍，只有小柯黑；我們沒有太多資源，但有很多人可以一起大「眾」走，就用小柯黑的堅毅精神，一起努力！
馬上分享給朋友吧！一起為財團法人流浪動物之家基金會籌罐罐、做公益。
👉  https://reurl.cc/31QexX","2023/09/26 12:01"
"2019/12/20（五）","下午05:30","	[照片]","2023/09/26 12:01"
"2019/12/20（五）","下午05:30","	明天星期六，屏東的朋友一起來吧！","2023/09/26 12:01"
"2019/12/21（六）","下午07:50","	[照片]","2023/09/26 12:01"
"2019/12/21（六）","下午07:50","	明天要去哪裡？當然是「I AM WHITE 白色耶誕電音嘉年華」有阿北跟雙百大 DJ！
時間：12月22日（日）PM 3:00-10:00
地點：高雄市前鎮區中華五路 825 號 (夢時代時代大道北側)","2023/09/26 12:01"
"2019/12/21（六）","下午09:19","	[照片]","2023/09/26 12:01"
"2019/12/21（六）","下午09:19","	[照片]","2023/09/26 12:01"
"2019/12/21（六）","下午09:19","	高雄，我們來了！
明天有阿北的行程，也有壁如姐的大眾走，麻煩大家收到行動圖卡，趕快來集合吧！","2023/09/26 12:01"
"2019/12/22（日）","下午12:00","	[照片]","2023/09/26 12:01"
"2019/12/22（日）","下午12:00","	感謝全台的好朋友
行動代號：右手1左手5
票投15民眾做主
一起分享、轉傳+1","2023/09/26 12:01"
"2019/12/23（一）","上午07:34","	[照片]","2023/09/26 12:01"
"2019/12/23（一）","上午07:34","	早安，15你知道的。","2023/09/26 12:01"
"2019/12/24（二）","上午07:30","	早安，
一早就用女力開場，
然後我來說說心裡話。
https://youtu.be/zb5tCwdehrc","2023/09/26 12:01"
"2019/12/24（二）","下午02:16","	[照片]","2023/09/26 12:01"
"2019/12/24（二）","下午02:16","	15，你知道的。👆🖐
謝謝大眾走的夥伴，這麼熱還記得發揮創意祝福大家。","2023/09/26 12:01"
"2019/12/24（二）","下午05:39","	[影片]","2023/09/26 12:01"
"2019/12/24（二）","下午05:39","	聖誕快樂","2023/09/26 12:01"
"2019/12/25（三）","上午09:25","	今天是我上工滿五年的日子，趕快收看我的直播，我會跟大家報告這五年的成果，以及未來的目標👉https://bit.ly/2PV92zF","2023/09/26 12:01"
"2019/12/25（三）","下午08:58","	【眾議院預告】
今晚9點，全台灣最正常的政論節目「眾議院」，要來聊聊國家的高教困境。
如果方向對的，慢慢走就可以走到目的地。但在台灣，大學生滿街跑，學歷貶值造成高學歷失業的新聞時有耳聞，教育似乎不再能創造階級流動，反而製造了階級複製。
　　
做為教授的張其祿與羅義興，今天將會談談他們親眼所見的高教困境。此外，今天的柯黑俱樂部更有趣，請大家來看被稱為「民眾黨張問」的張其祿，面對質疑是如何不急不徐地回應。
全民眾議院，前進立法院！https://youtu.be/zEtwut1YX6c","2023/09/26 12:01"
"2019/12/26（四）","上午08:19","	早安，聖誕過後的Restart
https://youtu.be/lCHmD_AJJzE","2023/09/26 12:01"
"2019/12/26（四）","上午11:55","	[影片]","2023/09/26 12:01"
"2019/12/26（四）","上午11:55","	這是我們的女子力！請追蹤他們並分享！
蔡壁如：https://reurl.cc/oDbWbg
吳欣盈：https://reurl.cc/mdbEbV","2023/09/26 12:01"
"2019/12/27（五）","上午07:50","	[照片]","2023/09/26 12:01"
"2019/12/27（五）","上午07:50","	雲林的朋友，我們來了！","2023/09/26 12:01"
"2019/12/27（五）","下午08:31","	[照片]","2023/09/26 12:01"
"2019/12/27（五）","下午08:31","	[照片]","2023/09/26 12:01"
"2019/12/27（五）","下午08:31","	明天開始，戰車又要出動了！我要開始展開「南北眾貫線」車隊掃街，為全台灣各地打拼的民眾黨候選人加油打氣，同時也要為民眾黨的政黨票最後衝刺！
詳細的路線圖如上，歡迎大家一起來參與，一起走完改變台灣政治文化的最後一哩路！
不能來現場的，歡迎鎖定直播
民眾之聲Youtube頻道：https://bit.ly/2rXdvIo
柯文哲官方臉書：https://www.facebook.com/DoctorKoWJ/","2023/09/26 12:01"
"2019/12/28（六）","上午09:31","	[照片]","2023/09/26 12:01"
"2019/12/28（六）","上午09:31","	1515主席來了，
今日拍照熱點
瑞豐夜市(左營區裕誠路、南屏路口)","2023/09/26 12:01"
"2019/12/28（六）","上午09:31","	合照上傳fb.ig #柯文哲
讓我找到你","2023/09/26 12:01"
"2019/12/28（六）","下午02:22","	[照片]","2023/09/26 12:01"
"2019/12/28（六）","下午02:22","	車隊跟拍太困難？趁他去洗手間，趕快捕捉文哲吧！
15：00抵達保安宮
16：00抵達漢王
17：10抵達香蕉碼頭","2023/09/26 12:01"
"2019/12/28（六）","下午07:18","	我到瑞豐夜市了，在裕誠、南屏路口，趕快跟我哈囉拍照喲！","2023/09/26 12:01"
"2019/12/28（六）","下午09:07","	[照片]","2023/09/26 12:01"
"2019/12/28（六）","下午09:07","	明天，我們繼續在高雄，衝刺改變台灣政治文化的最大能量！詳細的路線圖如上，歡迎大家一起來參與！
不能來現場的，歡迎鎖定網路直播：
👉民眾之聲Youtube頻道：https://bit.ly/2rXdvIo
👉柯文哲官方臉書：https://www.facebook.com/DoctorKoWJ/","2023/09/26 12:01"
"2019/12/28（六）","下午10:40","	[照片]","2023/09/26 12:01"
"2019/12/28（六）","下午10:40","	選前之夜的時間出來了，趕快排入行事曆吧！
（圖卡分享+1）","2023/09/26 12:01"
"2019/12/29（日）","上午09:46","	[照片]","2023/09/26 12:01"
"2019/12/29（日）","上午09:46","	戰車準備出發了，轉傳給你高雄朋友，等等見：
1130 五甲龍成宮
1530 碧天府
1730 新崛江商圈","2023/09/26 12:01"
"2019/12/29（日）","下午10:06","	[照片]","2023/09/26 12:01"
"2019/12/29（日）","下午10:06","	(star)台中朋友走起來(thumbs up)(open hand)
轉傳圖卡給你中部的朋友吧！","2023/09/26 12:01"
"2019/12/31（二）","下午04:29","	[照片]","2023/09/26 12:01"
"2019/12/31（二）","下午04:29","	1/1要做什麼？當然是一起「南北眾貫線」揮揮手都是一種加油！政治不用肅殺，一起努力向前走。","2023/09/26 12:01"
"2020/01/01（三）","下午02:39","	[照片]","2023/09/26 12:01"
"2020/01/01（三）","下午02:39","	新年快樂！今天只要捕捉台南野生主席就有機會獲得限量春聯，看直播也有機會喲！
14：30 仁壽宮
16：10 台灣首廟天壇
18：00 大灣廣護宮
20：00 逢甲夜市（逢甲大學校門圍牆）","2023/09/26 12:01"
"2020/01/01（三）","下午02:41","	更正：
今天20：00武聖夜市拍照(夜市入口：台南市北區武聖路69巷95號對面)
逢甲是明天，請大家準備起來！","2023/09/26 12:01"
"2020/01/01（三）","下午08:04","	什麼？蔡壁如跟學姊要跟統神直播？太驚悚了。
https://www.facebook.com/BiRuTsai.tpp/videos/453900738884934/","2023/09/26 12:01"
"2020/01/02（四）","上午07:23","	[照片]","2023/09/26 12:01"
"2020/01/02（四）","上午07:23","	彰化、台中的朋友，
一起捕獲野生柯主席：
11：00 彰化和美營圃福德宮
14：30 彰化南瑤宮
20：00 逢甲大學校門圍牆
也請全台好朋友，一起到柯文哲臉書一起看直播^_^","2023/09/26 12:01"
"2020/01/02（四）","下午02:22","	⚠️南北眾貫線取消通知⚠️
各位朋友，因黑鷹直升機迫降事件，除軍方及警消人員正在全力搶救中，全國同胞關注並協助救災。故彰化、台中行程延後，另行通知。
祈願台灣平安","2023/09/26 12:01"
"2020/01/03（五）","下午09:00","	[照片]","2023/09/26 12:01"
"2020/01/03（五）","下午09:00","	民眾們，站出來！台中造勢晚會就在明天！大家明天見！","2023/09/26 12:01"
"2020/01/04（六）","下午06:32","	台灣民眾黨的第一場台中晚會，看直播挺起來，趕快來！
https://fbwat.ch/1RVWbcRGMhunViHF","2023/09/26 12:01"
"2020/01/05（日）","上午08:51","	[照片]","2023/09/26 12:01"
"2020/01/05（日）","上午08:51","	台中的好朋友們，
今天來捕獲野生柯文哲吧！
1100 萬和宮
1200 台中市民廣場
1430 郭子乾一起來
桃竹苗的朋友們，今天是新竹造勢晚會就在：北大路停車場","2023/09/26 12:01"
"2020/01/05（日）","下午12:05","	選前總是激情，但台灣是需要用愛來經營，我們愛台灣，我們都一樣。
https://youtu.be/K_flHxDA8pI","2023/09/26 12:01"
"2020/01/05（日）","下午12:05","	轉傳給你的朋友、爸媽、長輩","2023/09/26 12:01"
"2020/01/08（三）","下午04:46","	[照片]","2023/09/26 12:01"
"2020/01/08（三）","下午04:46","	今日拍照點，趕快來！
17：00 松山慈祐宮
20：00樹林興仁夜市
新北的朋友，樹林準備拍起來！","2023/09/26 12:01"
"2020/01/09（四）","上午08:49","	[照片]","2023/09/26 12:01"
"2020/01/09（四）","上午08:49","	新北的朋友，今天戰車經過的時候，一定要跟最強CP組合用力揮手了。追蹤路線請上柯文哲臉書看直播喲:D","2023/09/26 12:01"
"2020/01/09（四）","上午08:49","	[照片]","2023/09/26 12:01"
"2020/01/10（五）","上午12:17","	[影片]","2023/09/26 12:01"
"2020/01/10（五）","上午12:17","	夜深了，想跟你說說話～給愛台灣的你！
需要您的分享轉傳","2023/09/26 12:01"
"2020/01/10（五）","上午08:24","	[照片]","2023/09/26 12:01"
"2020/01/10（五）","上午08:24","	早安！明天記得
政黨票投15號民眾黨","2023/09/26 12:01"
"2020/01/10（五）","下午08:47","	https://www.facebook.com/DoctorKoWJ/videos/2211553589138841/
一起看大進場！改變台灣就是明天！","2023/09/26 12:01"
"2020/01/13（一）","下午10:37","	[照片]","2023/09/26 12:01"
"2020/01/13（一）","下午10:37","	台北與布拉格，正式締結為姊妹市，謝謝曾經在台灣住過，也最愛台灣的賀吉普市長，有機會，也歡迎你再來到台灣，這裡是你第二個家！","2023/09/26 12:01"
